Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11","Regional strain value, cardiac phase_12","Regional strain value, cardiac phase_13"
2944,0,-0.0243388308458226,-0.0119384453500714,-0.0625569680886815,-0.0255097281916089,-0.0980143957617791,-0.0848147405939246,-0.179691484696542,-0.168119012439015,0.018128781696904,-0.0845896487695543,-0.0896549050983046,-0.0319108403464246
2945,0,0.0461931729586837,-0.0478617130227226,-0.132741067231435,-0.200445934489537,-0.270342601724943,-0.328020351010818,-0.282795850982736,-0.204762083346972,-0.0210200058546945,-0.0611778635421112,-0.0144682944301807,-0.0552608957945357
2946,0,-0.0373902849717495,0.0284409803604713,-0.0698339643397796,-0.0195673400692762,-0.0938696999018515,-0.0780561987404468,-0.143023717442741,-0.151653118588033,0.0227845942713143,-0.0891070622191952,-0.0927917718675438,-0.0366899765671073
2947,0,0.0862634725690832,-0.0570189517383216,-0.0912959135189272,-0.197006443776577,-0.239305235179409,-0.310888876275154,-0.283381677885018,-0.179742972753872,0.00904311763493126,-0.0623953538751186,-0.00108538734641483,-0.0479247012593953
2948,0,-0.0347476375278928,0.0238783640892668,-0.0678151361041921,-0.0231690693890043,-0.093956269201335,-0.088682927020143,-0.123642216270352,-0.160522684612874,0.0139708427518419,-0.0905413786219635,-0.0840355402701289,-0.0365714358526024
2949,0,-0.0121753679307721,-0.0508308761200695,-0.180107531788674,-0.203344874650327,-0.302320241710992,-0.325745405472564,-0.257642982393408,-0.244511723237185,-0.0396024642904229,-0.0643288711177091,-0.0327423974634957,-0.0797459724600988
2950,0,-0.0216067228010181,0.0166739161109408,-0.0832502724329625,-0.0331844738264025,-0.110545864364166,-0.109391351787053,-0.121276533097418,-0.177214167703218,0.00795737840017985,-0.0816378114366351,-0.0644456182420642,-0.0307694162633586
2951,0,-0.0341425195159323,-0.0659891903150481,-0.189160739823932,-0.217881968970577,-0.295141204469284,-0.306983601170926,-0.227062366309866,-0.220039244906976,-0.0420779330379946,-0.0736726709284783,-0.036425709771303,-0.0912367803086918
2952,0,0.00385701985506026,-0.0232153609456976,-0.0475279718811176,-0.0142525159913353,-0.0974871906443049,-0.114137364854648,-0.11878892041879,-0.194389734964554,-0.00269049344529448,-0.0856592171606242,-0.0620278385766911,-0.0408047253833194
2953,0,0.016855491050864,-0.0636832821823503,-0.14844364939051,-0.207826692063789,-0.275516320184036,-0.306100382059333,-0.236427674550461,-0.217706091959968,-0.0179293472258452,-0.078008830139492,-0.0425617388050917,-0.0825230087377737
2954,0,-0.00591510716784616,-0.0163970276656676,-0.0843729146865322,-0.0439042473400305,-0.128934871256562,-0.145636674126972,-0.124128057768875,-0.21000229159446,-0.0216790481532797,-0.0709120469812157,-0.0487744912564494,-0.0282647195940963
2955,0,0.0610764805274793,-0.0553268923580009,-0.11031028241827,-0.19153432016582,-0.256646962930935,-0.305359241949585,-0.23452717837302,-0.218523555138166,0.00439600128158157,-0.0747786697908448,-0.0494817685456479,-0.073468488181565
2956,0,-0.00735233648430456,-0.0321801988008131,-0.0935148555688287,-0.0540388381381897,-0.145058846287689,-0.162845848867443,-0.119929285483477,-0.221632281814961,-0.0362856562589549,-0.0757931597194184,-0.0534366492804166,-0.0255692608451108
2957,0,0.051439915870001,-0.0524945043089262,-0.116126163590452,-0.189745444772695,-0.259428644078946,-0.302900387333173,-0.224033104711117,-0.229362548446173,-0.00080916466944847,-0.0765232220892984,-0.0624374469575751,-0.0798041948704989
2958,0,0.00916432797995559,-0.0493998049478586,-0.0704995286991206,-0.0479047737176371,-0.143587560230746,-0.165376352575683,-0.113765574511413,-0.229050709748587,-0.0383053265440941,-0.0820385584982395,-0.0620497601373328,-0.033597971453844
2959,0,0.0415614650790108,-0.0491148947354192,-0.122290894852924,-0.188525323646967,-0.261989495753121,-0.300678743090534,-0.215197499295822,-0.239866426371119,-0.00723078843326619,-0.0790074771209915,-0.0759412909370074,-0.0865402381120601
2960,0,-0.00212942584288567,-0.0510649953183873,-0.111323016646728,-0.0696169229653876,-0.183193461426245,-0.18495748152903,-0.131455498133179,-0.26433479407195,-0.0600131747342347,-0.0868075817369053,-0.0710558742278197,-0.0512301465058885
2961,0,0.0316464092095519,-0.0452983792704236,-0.128606249174381,-0.18778055095869,-0.264296407089114,-0.298651805061633,-0.208074420653367,-0.249804091831437,-0.0145680125669078,-0.0819958631468123,-0.0897815199383523,-0.093612898317961
2962,0,-0.0174369156078832,-0.0660164941773084,-0.121280978720958,-0.0936239159319164,-0.202967658949863,-0.208976005253452,-0.129053757705304,-0.258175668231818,-0.0744369821656147,-0.0984950224175379,-0.0858471692830218,-0.0456442509101325
2963,0,0.0218799183605181,-0.0411776540216786,-0.134879218013985,-0.187414972681891,-0.2663309140789,-0.296789206108392,-0.202721989582291,-0.258960244564848,-0.0225261504847935,-0.0852461483442919,-0.103722611414928,-0.100948806785348
2964,0,-0.0146937199913831,-0.0749660069537269,-0.118409472572814,-0.101948468039259,-0.212311301595882,-0.221198048254013,-0.133835010813202,-0.26023570320924,-0.0743753587824674,-0.10674400078859,-0.0983716275096262,-0.0488607587490612
2965,0,0.0124228148569063,-0.0369008610359313,-0.140925608791355,-0.187340113952505,-0.26809082107205,-0.295074119336092,-0.199195425559296,-0.26714417902619,-0.0308229966341692,-0.0885141934184555,-0.1175056586674,-0.108466464259578
2966,0,-0.0250545504507458,-0.062600273375584,-0.120223443900153,-0.108064987547575,-0.202368653940468,-0.207443983210655,-0.116561971447499,-0.267028814030388,-0.0856816611796201,-0.102506404031431,-0.0936638972048364,-0.0443519345711961
2967,0,-0.0166508429411594,-0.0353869535031828,-0.141929023399746,-0.188710631139035,-0.256859897762446,-0.274972543919284,-0.181163360429426,-0.239877238735968,-0.0493042096887162,-0.0810365984009432,-0.118314682219232,-0.108986613723363
2968,0,-0.0460855138081576,-0.0654132760839737,-0.142927683254908,-0.122628800210516,-0.220929192964368,-0.225826473045967,-0.126572565670127,-0.274331957621612,-0.109234508916295,-0.112400650205987,-0.107910829331403,-0.0466838155454322
2969,0,-0.0407626493963763,-0.0354333446187732,-0.137960207409468,-0.189159772091576,-0.24341341605033,-0.252380899360698,-0.160078516953521,-0.207380499387791,-0.0655718821655189,-0.0677004139323252,-0.107785994859643,-0.0977984394788882
2970,0,-0.0597169662259291,-0.0641005224749915,-0.158102755139527,-0.134446445487643,-0.234453166445252,-0.231623117413987,-0.124181745088835,-0.274423446633796,-0.118911240777208,-0.132155884439107,-0.121882551727002,-0.0547625011392752
2971,0,-0.0462234128766928,-0.0365502288631523,-0.144180718799256,-0.192808988491367,-0.250713781016306,-0.257333819702262,-0.165707351764257,-0.223067129666802,-0.0782070706572497,-0.0721243188078033,-0.120720218632533,-0.10300975508576
2972,0,-0.0855175453466241,-0.0636654075551651,-0.189107622657656,-0.151588413700777,-0.255099715736411,-0.257065999447019,-0.14451247684988,-0.291424790470083,-0.163937195473396,-0.131844716635483,-0.124518021892008,-0.048761408282881
2973,0,-0.0431508018458469,-0.0364331187891241,-0.153987088629371,-0.195653773242711,-0.26464870330616,-0.271423283700628,-0.185544907755684,-0.258638319554248,-0.0811783361177105,-0.080073944208058,-0.139682635855109,-0.114279945145773
2974,0,-0.0912198888522957,-0.055120653401226,-0.207694802816958,-0.163491244094225,-0.272085584349632,-0.273969901054406,-0.164300962526343,-0.283656265503681,-0.188123377535427,-0.129199982016695,-0.12588871661068,-0.0402027252804066
2975,0,-0.0547539670612497,-0.0379325660701587,-0.145638156946937,-0.195592154924409,-0.2551117745008,-0.254945847643371,-0.174443267243121,-0.231053241625893,-0.0889090117732606,-0.065061602736847,-0.120607928445518,-0.0944749382372841
2976,0,-0.088442601377871,-0.0697991469713662,-0.203795728343458,-0.170134822797569,-0.277664715110424,-0.274669434277843,-0.178739144130393,-0.272978120419967,-0.161307267472566,-0.137756990093219,-0.147850045781048,-0.0590387320610798
2977,0,-0.0669375061083963,-0.0553391679831522,-0.140364467064285,-0.210043833257054,-0.252976225325808,-0.236785773182307,-0.175759585311843,-0.193967863598319,-0.0964125912712812,-0.0654897694977412,-0.110617561260825,-0.0803413493857409
2978,0,-0.0929689074948671,-0.071642874759141,-0.208541996582964,-0.178105335704959,-0.285605882429786,-0.281867075223038,-0.194823962466317,-0.274799474457273,-0.164442703040438,-0.134941762800304,-0.151830578372669,-0.0631636931670108
2979,0,-0.0680930229877139,-0.0512346740335358,-0.146122426011454,-0.205224568943989,-0.25869278744402,-0.251416509764983,-0.184777807583208,-0.228908025348534,-0.105902840369303,-0.0585322441925691,-0.112497784431194,-0.0801582610155851
2980,0,-0.107957137737637,-0.0597215539506071,-0.220238137265654,-0.189315002601416,-0.290041430832954,-0.29338284960482,-0.208554271562276,-0.278437504979934,-0.204167615122692,-0.129791204187557,-0.13918228071847,-0.0474413031619046
2981,0,-0.0720653675940854,-0.0650988009666786,-0.14305632610723,-0.217449700405564,-0.260745457847555,-0.243254109855732,-0.198173554527519,-0.203040482363037,-0.106611228680707,-0.0657859536510025,-0.10892585780026,-0.0714093869145729
2982,0,-0.112876227580104,-0.0613834553780879,-0.221568009644233,-0.194510940333795,-0.292934487315406,-0.296890383177015,-0.223498929202331,-0.271707154162309,-0.206560524569806,-0.128326401916084,-0.138765443341077,-0.0477919457024255
2983,0,-0.0789005398902668,-0.0654590829727362,-0.152674355829844,-0.214689232764868,-0.26694195930819,-0.25846674660034,-0.208661187306088,-0.235237147097897,-0.117595684376243,-0.0612000281275412,-0.110596878777368,-0.0729815715636138
2984,0,-0.116793808458382,-0.0635114098718436,-0.221044144090942,-0.199020563520647,-0.295243222048534,-0.299737367181925,-0.238997281381117,-0.264031698896675,-0.206179605132343,-0.124504608531863,-0.135899083999618,-0.0480198656052369
2985,0,-0.0907141906410889,-0.0828092804755763,-0.14372972086951,-0.229282543794137,-0.266971940462654,-0.248372638403665,-0.207407744636441,-0.203843903538122,-0.123657111489229,-0.0571736703697959,-0.0818026050152753,-0.0395257997723061
2986,0,-0.117421658886255,-0.0819282104141704,-0.211588892399211,-0.205304039969287,-0.292012831014178,-0.283777006513008,-0.245720103716179,-0.241622356749147,-0.17554246756518,-0.130127105316492,-0.145420941614746,-0.0593267890790586
2987,0,-0.100854175426588,-0.0984020032906707,-0.144264788486949,-0.234388464287008,-0.270094824827672,-0.249569100876673,-0.211584482250167,-0.200183170306186,-0.12875244609052,-0.0624422486530805,-0.0700972461271856,-0.0208979248502055
2988,0,-0.121774133335146,-0.0964413765159595,-0.199516636092412,-0.200281302649436,-0.283744729329988,-0.270802357063171,-0.245018642101192,-0.231438236838024,-0.165591712344407,-0.131635651387402,-0.140245979311174,-0.0546832783943034
2989,0,-0.115339056077113,-0.118311616266248,-0.145094752120531,-0.234538314212546,-0.268442103576338,-0.25166791947112,-0.211067142293615,-0.204946650814294,-0.129862271029941,-0.0704254995360091,-0.0622168976781244,-0.0100765040343715
2990,0,-0.100305396530717,-0.0793515762797488,-0.192229908487533,-0.178218541484706,-0.292173735189225,-0.276583002141713,-0.234804584801788,-0.234489979144489,-0.144503117776308,-0.0688312098912767,-0.106659095344487,-0.0510631819376487
2991,0,-0.132893033349718,-0.132573639195456,-0.158167440388112,-0.241276291794356,-0.278818349342909,-0.260506281733267,-0.231153386699054,-0.209691887811559,-0.135963155478349,-0.0884367868134889,-0.0703589959073349,-0.0141365688642713
2992,0,-0.105162984636669,-0.0892046843604793,-0.187386599652922,-0.1721965299181,-0.294654908539604,-0.276921367547342,-0.213864923137926,-0.259105322238314,-0.140301048014995,-0.0403514134317375,-0.0747740635914566,-0.0346717099976579
2993,0,-0.166566091112611,-0.158789670128143,-0.164315028838899,-0.240848002967275,-0.290790970806672,-0.269237991432458,-0.219881573184046,-0.232701903879427,-0.142843639138994,-0.0879624748857444,-0.0488894347378602,0.00673975844305019
2994,0,-0.154426030820449,-0.124041874321876,-0.174267276296592,-0.213418950609119,-0.306551499332847,-0.283490252940887,-0.220422875563652,-0.261680953982637,-0.156329022409517,-0.057998197910604,-0.0447334092414735,0.00644820244962041
2995,0,-0.0532777076901957,-0.0189983239539423,-0.141200072470923,-0.146674448826843,-0.219508816909,-0.288574958530404,-0.249658077286473,-0.182146009714624,-0.0888224647160972,-0.0453459707687555,-0.0382988983804963,-0.0503303362982584
2996,0,-0.0704992649275593,-0.0882305660705403,-0.116701098153027,-0.139360701043023,-0.224769635611883,-0.292397545331233,-0.24096850200771,-0.12839356799781,-0.125701274192906,-0.0425020166409381,-0.0703742562777188,-0.0554400913692306
2997,0,-0.0303215686009453,-0.0793426542297097,-0.0917012056448212,-0.118564480581628,-0.194374569796575,-0.264451232117714,-0.265655578969214,-0.101190104267309,-0.113558510914305,-0.0325961285210065,-0.0204199920063224,-0.0257139604841901
2998,0,-0.00797306553082466,-0.0950801383925698,-0.0594626372537894,-0.122553500467961,-0.174403670169307,-0.253081937730113,-0.286914891821717,-0.0775496603130894,-0.0908550991383442,-0.0344352896557185,-0.0237804103263261,-0.0215808278747188
2999,0,-0.0719307995556419,-0.00744897372010223,-0.171606811855069,-0.148471192891895,-0.25674018829397,-0.305292228103522,-0.214961717064575,-0.209303123144242,-0.104089554443563,-0.0268254044221581,-0.0163243108595617,-0.0590151175736162
3000,0,0.00400226350300636,-0.0871534758658954,-0.0387757596992586,-0.108676168028924,-0.15277709448132,-0.225927588389701,-0.280690182018994,-0.0862454946391283,-0.0669307180189892,-0.0314404025377152,-0.0179953884672933,-0.0176244172407067
3001,0,-0.0030548703124702,-0.018570943916983,-0.140029522627693,-0.17924714433016,-0.230194914323602,-0.309019796687469,-0.291660742433026,-0.180941712852144,-0.0647098821847415,-0.0476756489545707,0.0160502850786612,-0.048524247895566
3002,0,-0.0129274400390291,-0.117871743985873,-0.0165218199427696,-0.105420544434261,-0.143916309765007,-0.215383249406081,-0.254009937987533,-0.0966975115285181,-0.0694428841965525,-0.0413308834223733,-0.0548330327167866,-0.039430798043239
3003,0,0.0265981677775458,0.00348834490230021,-0.0507130804584596,-0.0731081244425399,-0.112115733825609,-0.166679465464045,-0.297849734250928,-0.109401321388374,0.00127502625439302,-0.0252983910333715,0.00704989502640041,0.00898639975049997
3004,0,0.0727261055444077,-0.0422002315610397,-0.093438561332003,-0.200874238287876,-0.199820810558822,-0.308133211476593,-0.370517457011015,-0.134698675199736,-0.0208732539746008,-0.0679751425945794,0.032159395830077,-0.0303797640708008
3005,0,0.0112001688375027,-0.00492870385899902,-0.0355723269568516,-0.0648365862027105,-0.111009836641985,-0.164657054074209,-0.254082564649736,-0.114568411036407,-0.0176328316017103,-0.0486615815136163,-0.0362409615382567,-0.0152387888654169
3006,0,0.0372330041781253,-0.042886893705978,-0.125465509619384,-0.195417225850575,-0.237509129359557,-0.316736579185612,-0.314393259119904,-0.173998721730699,-0.0325913032614091,-0.0548495642670367,0.00718471458015491,-0.0443798605009473
3007,0,0.0156035054820449,-0.0694981935540423,-0.0143171078468636,-0.0726244583814994,-0.110708646856503,-0.161004768697558,-0.24770012407618,-0.135043794295258,-0.0173450808720815,-0.0454045446966472,-0.0388090912198135,-0.0233888068055342
3008,0,0.0216290080334098,0.000722756904913968,-0.0507548047852502,-0.0490019750389322,-0.0949828417278242,-0.131271399129853,-0.245373534441624,-0.141537628780053,0.0234168969339996,-0.0371995210918233,-0.0147676574025845,-0.00065017669072065
3009,0,0.00182032218543804,-0.0449360085619201,-0.162452604149079,-0.195492634603408,-0.281181145620809,-0.331870918342208,-0.270523197380166,-0.216452172085902,-0.0502904705830952,-0.0502216013215027,-0.0218356151156519,-0.0613434244759306
3010,0,0.0137183464756592,0.00690715909039841,-0.0600698709576799,-0.0389983586523542,-0.0948987849723968,-0.119604446555619,-0.222891377530582,-0.153702696247357,0.0296248889977131,-0.0471373548469679,-0.0280143442948508,-0.00523743765053153
3011,0,0.0323101056388153,-0.0655850402371235,-0.152818067096439,-0.212536481275676,-0.282478574962653,-0.343695183937456,-0.304399593033743,-0.213365432650085,-0.0373298630552423,-0.0698450676923442,-0.0343947247223013,-0.059118975067044
3012,0,0.00132277313248297,-0.00650387315301426,-0.055560215506483,-0.0292080533929475,-0.113725298885389,-0.108736998131669,-0.185056783340023,-0.159880545904848,0.025038460798031,-0.060487110567726,-0.0628503026342597,-0.0234555536048701
3013,0,0.033252612461864,-0.0716781499445108,-0.155268846033709,-0.216209635018829,-0.294030158574049,-0.347962219302795,-0.292201981879237,-0.221320236925795,-0.0328175940423774,-0.0744379296408062,-0.0453317392321755,-0.0659088505797609
3014,0,-0.0102181377246164,0.0175880103972712,-0.0678672685132059,-0.0291081337537513,-0.109899606214262,-0.107139126080514,-0.161254686562781,-0.15739593531064,0.0244785320842276,-0.0680600175938889,-0.0655761228293106,-0.0274131928554688
3015,0,0.0799908665879434,-0.0739322067176356,-0.0970385800054028,-0.20818660877236,-0.242892041411699,-0.315090195195935,-0.284861281582,-0.180139910924039,0.0070631838793509,-0.0705806500587876,-0.00803571682725746,-0.0599167375692233
